chip_id,chip_x,chip_y,tile,valid_first,bad_pct_first,image_date,na_count_evi,na_count_ndvi
chip_085_043,-91.61788114116962,31.41247690449124,T15RXQ,50176,0.0,2023-04-17,0,0
chip_085_043,-91.61788114116962,31.41247690449124,T15RXQ,0,99.12308673469387,2023-05-03,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,50002,0.22520727040816327,2023-01-19,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,49608,0.5480707908163265,2023-02-04,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,50176,0.0,2023-02-12,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,50176,0.0,2023-04-01,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,50176,0.0,2023-04-17,0,0
chip_086_041,-91.76277759043415,31.357631832018196,T15RXQ,46750,3.2924107142857144,2023-05-03,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-01-19,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50055,0.23517219387755103,2023-02-12,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-04-01,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-04-17,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-05-03,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,41690,8.518016581632653,2023-05-27,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50069,0.07374043367346939,2023-06-28,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,28765,22.205835459183675,2023-07-06,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-07-30,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-08-31,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-10-02,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-10-18,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-11-03,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-11-19,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,42356,5.18375318877551,2023-11-27,0,0
chip_068_049,-91.13105242037172,32.419146289617274,T15SXR,50176,0.0,2023-12-29,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-01-19,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-02-12,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-04-01,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-04-17,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,38071,12.904575892857142,2023-05-03,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,47327,2.8599330357142856,2023-05-27,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,49194,0.8769132653061225,2023-06-28,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,37174,11.015226403061224,2023-07-06,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,33965,20.06736288265306,2023-07-30,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,45667,2.5410554846938775,2023-08-31,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-10-02,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50137,0.07772640306122448,2023-10-18,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-11-03,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-11-19,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50172,0.003985969387755102,2023-11-27,0,0
chip_073_048,-91.22084863413528,32.12116823244288,T15SXR,50176,0.0,2023-12-29,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-01-19,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-02-12,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50124,0.03985969387755102,2023-04-01,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-04-17,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,42281,6.92562181122449,2023-05-03,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,40978,11.74266581632653,2023-05-27,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,48642,1.042330994897959,2023-06-28,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50144,0.02391581632653061,2023-07-06,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-07-30,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-08-31,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50135,0.0817123724489796,2023-10-02,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-10-18,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-11-03,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-11-19,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-11-27,0,0
chip_074_047,-91.29586721241476,32.063947370458,T15SXR,50176,0.0,2023-12-29,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-01-19,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-02-12,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50152,0.04783163265306122,2023-04-01,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50160,0.03188775510204082,2023-04-17,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,49827,0.332828443877551,2023-05-03,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,45657,3.609295280612245,2023-05-27,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50156,0.03985969387755102,2023-06-28,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50083,0.08569834183673469,2023-07-06,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50017,0.08769132653061225,2023-07-30,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50020,0.18136160714285715,2023-08-31,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50139,0.07374043367346939,2023-10-02,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-10-18,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-11-03,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-11-19,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,49974,0.2889827806122449,2023-11-27,0,0
chip_076_043,-91.58825334821636,31.95502762226963,T15SXR,50176,0.0,2023-12-29,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,49742,0.7912149234693877,2023-01-27,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,50153,0.04583864795918367,2023-02-12,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,50160,0.03188775510204082,2023-04-17,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,50176,0.0,2023-05-03,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,50059,0.11559311224489796,2023-11-19,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,50176,0.0,2023-11-27,0,0
chip_052_051,-90.926259678208,33.37511523877706,T15SXS,17501,44.34590242346939,2023-12-29,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,48867,2.260044642857143,2023-01-27,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,50176,0.0,2023-02-12,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,50176,0.0,2023-04-17,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,50176,0.0,2023-05-03,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,50176,0.0,2023-11-19,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,50176,0.0,2023-11-27,0,0
chip_052_052,-90.85366133289833,33.37188081478584,T15SXS,40,78.64915497448979,2023-12-29,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,49945,0.4065688775510204,2023-01-27,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,50176,0.0,2023-02-12,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,50176,0.0,2023-04-17,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,50156,0.02391581632653061,2023-05-03,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,50176,0.0,2023-11-19,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,50176,0.0,2023-11-27,0,0
chip_053_051,-90.9301365253249,33.31501775825566,T15SXS,33601,12.262834821428571,2023-12-29,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,49565,1.1539381377551021,2023-01-27,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,50176,0.0,2023-02-12,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,50176,0.0,2023-04-17,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,49913,0.16940369897959184,2023-05-03,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,50176,0.0,2023-11-19,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,50176,0.0,2023-11-27,0,0
chip_053_052,-90.85759343715658,33.31178552388051,T15SXS,0,87.55978954081633,2023-12-29,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,49300,1.3871173469387754,2023-01-27,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,50145,0.043845663265306124,2023-02-12,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,50176,0.0,2023-04-17,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,50176,0.0,2023-05-03,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,50176,0.0,2023-11-19,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,50167,0.013950892857142858,2023-11-27,0,0
chip_054_045,-91.36905593748652,33.2733319351672,T15SXS,26349,23.20830676020408,2023-12-29,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,49898,0.43247767857142855,2023-01-27,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,50116,0.10762117346938775,2023-02-12,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,50176,0.0,2023-04-17,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,50176,0.0,2023-05-03,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,50176,0.0,2023-11-19,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,50124,0.08370535714285714,2023-11-27,0,0
chip_054_046,-91.29653387262816,33.270377135734755,T15SXS,41859,5.857382015306122,2023-12-29,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,49702,0.7712850765306123,2023-01-27,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,50168,0.01594387755102041,2023-02-12,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,50176,0.0,2023-04-17,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,50176,0.0,2023-05-03,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,50176,0.0,2023-11-19,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,50124,0.10363520408163265,2023-11-27,0,0
chip_054_052,-90.86151954313868,33.25168487480343,T15SXS,6553,58.88472576530612,2023-12-29,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,49408,1.2575733418367347,2023-01-27,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,50176,0.0,2023-02-12,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,50160,0.03188775510204082,2023-04-17,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,50040,0.16940369897959184,2023-05-03,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,50176,0.0,2023-11-19,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,50131,0.04982461734693878,2023-11-27,0,0
chip_055_047,-91.2276618300466,33.207259807473854,T15SXS,46110,4.01187818877551,2023-12-29,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,49711,0.39261798469387754,2023-01-27,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,50138,0.03985969387755102,2023-02-12,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,50176,0.0,2023-04-17,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,45241,2.92171556122449,2023-05-03,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,50176,0.0,2023-11-19,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,50172,0.007971938775510204,2023-11-27,0,0
chip_055_048,-91.15520595598257,33.20421529306908,T15SXS,27518,41.302614795918366,2023-12-29,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,49762,0.5361128826530612,2023-01-27,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,50172,0.005978954081632653,2023-02-12,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,50176,0.0,2023-04-17,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,47612,4.1274713010204085,2023-05-03,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,50176,0.0,2023-11-19,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,50176,0.0,2023-11-27,0,0
chip_055_050,-91.01031120226205,33.19798872761004,T15SXS,19504,23.969626913265305,2023-12-29,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,49883,0.5161830357142857,2023-01-27,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,50122,0.10562818877551021,2023-02-12,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,50176,0.0,2023-04-17,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,50161,0.029894770408163265,2023-05-03,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,50155,0.04185267857142857,2023-11-19,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,50176,0.0,2023-11-27,0,0
chip_055_052,-90.86543966454596,33.19157881199464,T15SXS,14668,24.206792091836736,2023-12-29,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,49335,1.3233418367346939,2023-01-27,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,50125,0.0936702806122449,2023-02-12,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,50138,0.07573341836734694,2023-04-17,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,50176,0.0,2023-05-03,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,50176,0.0,2023-11-19,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,50176,0.0,2023-11-27,0,0
chip_056_047,-91.23130081669376,33.1471377271462,T15SXS,49998,0.10961415816326531,2023-12-29,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,49623,0.7274394132653061,2023-01-27,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,50002,0.3268494897959184,2023-02-12,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,50176,0.0,2023-04-17,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,49986,0.11957908163265306,2023-05-03,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,50176,0.0,2023-11-19,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,50176,0.0,2023-11-27,0,0
chip_057_052,-90.8732620082336,33.07135022332525,T15SXS,0,99.03140943877551,2023-12-29,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50154,0.01594387755102041,2023-01-27,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50176,0.0,2023-02-12,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50176,0.0,2023-04-17,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50176,0.0,2023-05-03,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50176,0.0,2023-11-19,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50176,0.0,2023-11-27,0,0
chip_058_047,-91.23856218052713,33.026877028806304,T15SXS,50011,0.09566326530612244,2023-12-29,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,49666,0.8031728316326531,2023-01-27,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,50163,0.01992984693877551,2023-02-12,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,50176,0.0,2023-04-17,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,50176,0.0,2023-05-03,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,50176,0.0,2023-11-19,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,50176,0.0,2023-11-27,0,0
chip_058_049,-91.09398588409545,33.02075450042379,T15SXS,6696,65.87810905612245,2023-12-29,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,49152,1.598373724489796,2023-01-27,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,50126,0.07573341836734694,2023-02-12,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,50176,0.0,2023-04-17,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,50176,0.0,2023-05-03,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,50014,0.09765625,2023-11-19,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,50016,0.09566326530612244,2023-11-27,0,0
chip_058_051,-90.94943231349164,33.01444896772414,T15SXS,0,99.96811224489795,2023-12-29,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,49653,0.665656887755102,2023-01-27,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,50176,0.0,2023-02-12,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,50176,0.0,2023-04-17,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,50176,0.0,2023-05-03,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,50176,0.0,2023-11-19,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,50176,0.0,2023-11-27,0,0
chip_058_052,-90.87716425770908,33.0112275867258,T15SXS,5343,71.62986288265306,2023-12-29,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,49984,0.33083545918367346,2023-01-27,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,50176,0.0,2023-02-12,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,50176,0.0,2023-04-17,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,50176,0.0,2023-05-03,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,50176,0.0,2023-11-19,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,50176,0.0,2023-11-27,0,0
chip_059_052,-90.88106057700028,32.95109931491526,T15SXS,35346,9.327168367346939,2023-12-29,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50139,0.06576849489795919,2023-01-27,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-02-12,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-04-17,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-05-03,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-11-19,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-11-27,0,0
chip_060_046,-91.31798838464424,32.90958254156571,T15SXS,50176,0.0,2023-12-29,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-01-27,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-02-12,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50139,0.07374043367346939,2023-04-17,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-05-03,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-11-19,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-11-27,0,0
chip_060_047,-91.2458014824484,32.90659391111955,T15SXS,50176,0.0,2023-12-29,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,49884,0.3089126275510204,2023-01-27,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50176,0.0,2023-02-12,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50176,0.0,2023-04-17,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50176,0.0,2023-05-03,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50176,0.0,2023-11-19,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50176,0.0,2023-11-27,0,0
chip_062_047,-91.25301882276624,32.78628793220098,T15SXS,50172,0.007971938775510204,2023-12-29,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,49605,0.9127869897959183,2023-01-27,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50163,0.025908801020408163,2023-02-12,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50176,0.0,2023-04-17,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50176,0.0,2023-05-03,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50176,0.0,2023-11-19,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50176,0.0,2023-11-27,0,0
chip_063_046,-91.32864246928526,32.72910891260681,T15SXS,50176,0.0,2023-12-29,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50129,0.08569834183673469,2023-01-27,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-02-12,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-04-17,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-05-03,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-11-19,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-11-27,0,0
chip_064_046,-91.3321830726589,32.66893936011405,T15SXS,50176,0.0,2023-12-29,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,49261,1.0762117346938775,2023-01-27,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-02-12,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-04-17,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-05-03,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-11-19,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-11-27,0,0
chip_064_047,-91.26021430118256,32.66595865132708,T15SXS,50176,0.0,2023-12-29,0,0
chip_065_040,-91.767314396476,32.62567953422566,T15SXS,50154,0.027901785714285716,2023-01-27,0,0
chip_065_040,-91.767314396476,32.62567953422566,T15SXS,50176,0.0,2023-02-12,0,0
