chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_004_056,498990.0,1483590.0,0.0,0.0,0.0,0.0,0.0,0.0,42.82,57.18,44.68,55.32,48.16,51.84,51.4,48.6,47.53,52.47,52.2,47.8,41.36,58.64,32.815000000000005
chip_004_057,505710.0,1483590.0,0.0,0.0,0.0,0.0,43.81,56.19,39.63,60.37,0.0,0.0,0.0,0.0,46.36,53.64,41.28,58.72,48.22,51.78,0.0,0.0,21.93
chip_005_048,445230.0,1476870.0,54.06,45.94,44.25,55.75,42.11,57.89,36.36,63.64,37.8,62.2,42.53,57.47,49.8,50.2,45.16,54.84,0.0,0.0,45.07,54.93,39.714000000000006
chip_005_049,451950.0,1476870.0,52.63,47.37,54.85,45.15,55.83,44.17,46.34,53.66,41.66,58.34,57.79,42.21,53.58,46.42,54.33,45.67,52.32,47.68,54.75,45.25,52.407999999999994
chip_005_050,458670.0,1476870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03,57.97,4.203
chip_005_052,472110.0,1476870.0,0.0,0.0,43.37,56.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337
chip_005_056,498990.0,1476870.0,48.58,51.42,47.44,52.56,43.61,56.39,43.37,56.63,39.6,60.4,43.98,56.02,50.53,49.47,44.45,55.55,48.28,51.72,41.82,58.18,45.166000000000004
chip_005_057,505710.0,1476870.0,52.7,47.3,54.96,45.04,55.79,44.21,53.86,46.14,45.03,54.97,58.14,41.86,69.82,30.18,59.92,40.08,56.36,43.64,52.45,47.55,55.903000000000006
chip_006_048,445230.0,1470150.0,51.73,48.27,65.3,34.7,57.16,42.84,48.92,51.08,50.28,49.72,56.9,43.1,54.01,45.99,57.25,42.75,55.54,44.46,55.61,44.39,55.269999999999996
chip_006_049,451950.0,1470150.0,45.6,54.4,47.23,52.77,0.0,0.0,0.0,0.0,0.0,0.0,43.21,56.79,43.67,56.33,0.0,0.0,0.0,0.0,41.94,58.06,22.165
chip_006_052,472110.0,1470150.0,42.09,57.91,47.21,52.79,41.81,58.19,38.2,61.8,34.66,65.34,0.0,0.0,0.0,0.0,41.88,58.12,0.0,0.0,0.0,0.0,24.585
chip_006_055,492270.0,1470150.0,0.0,0.0,41.79,58.21,0.0,0.0,36.18,63.82,0.0,0.0,42.8,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.077
chip_006_056,498990.0,1470150.0,56.13,43.87,47.36,52.64,51.94,48.06,46.04,53.96,41.55,58.45,52.82,47.18,54.42,45.58,55.6,44.4,52.06,47.94,48.4,51.6,50.632
chip_007_047,438510.0,1463430.0,53.9,46.1,53.56,46.44,44.81,55.19,0.0,0.0,0.0,0.0,48.14,51.86,0.0,0.0,44.43,55.57,43.41,56.59,51.68,48.32,33.993
chip_007_048,445230.0,1463430.0,52.83,47.17,53.75,46.25,49.02,50.98,44.21,55.79,37.42,62.58,49.08,50.92,0.0,0.0,42.09,57.91,41.29,58.71,49.95,50.05,41.964
chip_007_049,451950.0,1463430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,56.48,4.352
chip_007_051,465390.0,1463430.0,45.17,54.83,44.67,55.33,43.03,56.97,36.85,63.15,0.0,0.0,43.87,56.13,46.46,53.54,41.87,58.13,0.0,0.0,41.04,58.96,34.29600000000001
chip_007_052,472110.0,1463430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33,61.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,62.7,7.563
chip_007_055,492270.0,1463430.0,0.0,0.0,46.21,53.79,44.88,55.12,0.0,0.0,33.95,66.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504000000000001
chip_008_046,431790.0,1456710.0,44.6,55.4,40.47,59.53,0.0,0.0,0.0,0.0,0.0,0.0,42.51,57.49,0.0,0.0,41.8,58.2,42.0,58.0,42.16,57.84,25.354
chip_008_047,438510.0,1456710.0,49.97,50.03,52.75,47.25,46.34,53.66,45.43,54.57,42.94,57.06,51.05,48.95,46.84,53.16,52.81,47.19,49.83,50.17,54.79,45.21,49.275000000000006
chip_008_051,465390.0,1456710.0,47.98,52.02,44.0,56.0,44.41,55.59,43.75,56.25,42.17,57.83,50.67,49.33,49.41,50.59,47.13,52.87,46.38,53.62,41.67,58.33,45.757
chip_008_055,492270.0,1456710.0,49.65,50.35,54.07,45.93,54.72,45.28,37.85,62.15,34.83,65.17,0.0,0.0,52.49,47.51,0.0,0.0,47.92,52.08,0.0,0.0,33.153000000000006
chip_008_064,552750.0,1456710.0,65.62,34.38,67.87,32.13,76.34,23.66,71.3,28.7,58.09,41.91,63.62,36.38,54.35,45.65,62.55,37.45,66.26,33.74,55.09,44.91,64.10900000000001
chip_009_046,431790.0,1449990.0,41.81,58.19,41.99,58.01,44.19,55.81,35.42,64.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.341
chip_009_050,458670.0,1449990.0,41.3,58.7,0.0,0.0,0.0,0.0,36.15,63.85,35.36,64.64,0.0,0.0,0.0,0.0,39.84,60.16,0.0,0.0,0.0,0.0,15.264999999999997
chip_009_054,485550.0,1449990.0,59.0,41.0,58.55,41.45,49.31,50.69,47.73,52.27,46.44,53.56,48.12,51.88,47.29,52.71,0.0,0.0,47.29,52.71,41.88,58.12,44.561
chip_009_055,492270.0,1449990.0,64.56,35.44,46.56,53.44,61.25,38.75,50.42,49.58,44.54,55.46,0.0,0.0,53.39,46.61,49.1,50.9,60.35,39.65,44.34,55.66,47.45100000000001
chip_009_056,498990.0,1449990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39,54.61,0.0,0.0,4.539
chip_009_057,505710.0,1449990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17,48.83,0.0,0.0,5.117
chip_009_058,512430.0,1449990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87,43.13,42.48,57.52,9.934999999999999
chip_009_061,532590.0,1449990.0,58.15,41.85,67.04,32.96,64.14,35.86,64.19,35.81,59.77,40.23,58.91,41.09,64.09,35.91,61.07,38.93,76.43,23.57,61.7,38.3,63.549
chip_009_062,539310.0,1449990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,56.88,40.2,59.8,8.331999999999999
chip_009_063,546030.0,1449990.0,70.43,29.57,72.99,27.01,71.3,28.7,66.77,33.23,58.98,41.02,76.73,23.27,62.89,37.11,70.22,29.78,67.13,32.87,60.3,39.7,67.774
chip_010_045,425070.0,1443270.0,0.0,0.0,43.79,56.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04,59.96,0.0,0.0,39.59,60.41,12.342
chip_010_046,431790.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,61.35,3.8649999999999998
chip_010_048,445230.0,1443270.0,43.97,56.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57,63.43,8.053999999999998
chip_010_049,451950.0,1443270.0,40.52,59.48,40.95,59.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147
chip_010_054,485550.0,1443270.0,61.37,38.63,66.88,33.12,59.42,40.58,59.77,40.23,51.33,48.67,64.56,35.44,68.46,31.54,59.07,40.93,64.08,35.92,55.29,44.71,61.023
chip_010_056,498990.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.54,37.46,38.22,61.78,10.075999999999999
chip_010_057,505710.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.38,37.62,0.0,0.0,6.238
chip_010_058,512430.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58,60.42,63.38,36.62,0.0,0.0,10.296000000000001
chip_010_059,519150.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.35,48.65,0.0,0.0,5.135
chip_010_060,525870.0,1443270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,55.52,45.62,54.38,9.01
chip_010_061,532590.0,1443270.0,54.03,45.97,70.67,29.33,60.05,39.95,61.88,38.12,53.1,46.9,64.76,35.24,62.32,37.68,59.07,40.93,60.04,39.96,57.06,42.94,60.298
chip_010_062,539310.0,1443270.0,68.08,31.92,58.51,41.49,73.11,26.89,59.6,40.4,74.89,25.11,74.01,25.99,71.13,28.87,72.08,27.92,73.41,26.59,65.39,34.61,69.02099999999999
chip_010_063,546030.0,1443270.0,66.48,33.52,77.38,22.62,68.72,31.28,71.67,28.33,59.48,40.52,77.73,22.27,65.37,34.63,72.09,27.91,71.09,28.91,75.68,24.32,70.569
chip_011_046,431790.0,1436550.0,47.31,52.69,43.82,56.18,45.92,54.08,41.04,58.96,39.1,60.9,0.0,0.0,48.25,51.75,45.64,54.36,0.0,0.0,0.0,0.0,31.107999999999997
chip_011_049,451950.0,1436550.0,45.88,54.12,0.0,0.0,42.8,57.2,36.73,63.27,37.04,62.96,43.6,56.4,0.0,0.0,42.94,57.06,0.0,0.0,43.4,56.6,29.238999999999997
chip_011_050,458670.0,1436550.0,0.0,0.0,40.92,59.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0920000000000005
chip_011_053,478830.0,1436550.0,48.8,51.2,51.79,48.21,47.73,52.27,44.26,55.74,41.52,58.48,50.44,49.56,49.85,50.15,52.65,47.35,44.32,55.68,47.84,52.16,47.919999999999995
chip_011_054,485550.0,1436550.0,69.9,30.1,67.93,32.07,62.25,37.75,60.99,39.01,57.37,42.63,66.93,33.07,73.85,26.15,64.54,35.46,69.82,30.18,68.39,31.61,66.19699999999999
chip_011_055,492270.0,1436550.0,41.14,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114
chip_011_056,498990.0,1436550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.26,42.74,40.98,59.02,9.824
chip_011_057,505710.0,1436550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.11,48.89,51.4,48.6,79.44,20.56,61.84,38.16,24.378999999999998
chip_011_058,512430.0,1436550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86,55.14,62.36,37.64,64.6,35.4,73.51,26.49,57.22,42.78,30.254999999999995
chip_011_059,519150.0,1436550.0,0.0,0.0,0.0,0.0,47.25,52.75,45.88,54.12,41.44,58.56,52.02,47.98,61.81,38.19,58.62,41.38,64.69,35.31,61.36,38.64,43.307
chip_011_060,525870.0,1436550.0,60.82,39.18,63.41,36.59,62.62,37.38,55.74,44.26,51.53,48.47,64.08,35.92,66.36,33.64,59.69,40.31,73.29,26.71,59.28,40.72,61.681999999999995
chip_011_061,532590.0,1436550.0,68.0,32.0,62.96,37.04,69.44,30.56,53.56,46.44,49.33,50.67,55.48,44.52,74.14,25.86,66.11,33.89,53.34,46.66,60.52,39.48,61.288
chip_011_062,539310.0,1436550.0,60.8,39.2,66.28,33.72,75.99,24.01,65.08,34.92,69.02,30.98,72.78,27.22,57.7,42.3,66.82,33.18,67.18,32.82,69.75,30.25,67.13999999999999
chip_011_063,546030.0,1436550.0,61.68,38.32,75.33,24.67,63.49,36.51,70.83,29.17,47.13,52.87,65.94,34.06,69.17,30.83,63.43,36.57,72.27,27.73,60.72,39.28,64.999
chip_012_044,418350.0,1429830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39,55.61,0.0,0.0,0.0,0.0,4.439
chip_012_045,425070.0,1429830.0,48.5,51.5,0.0,0.0,50.3,49.7,39.12,60.88,53.12,46.88,46.74,53.26,50.36,49.64,50.94,49.06,45.4,54.6,46.38,53.62,43.086
chip_012_046,431790.0,1429830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.52,65.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4520000000000004
chip_012_048,445230.0,1429830.0,48.52,51.48,41.34,58.66,42.77,57.23,0.0,0.0,0.0,0.0,0.0,0.0,50.87,49.13,0.0,0.0,0.0,0.0,0.0,0.0,18.35
chip_012_049,451950.0,1429830.0,50.85,49.15,49.53,50.47,52.52,47.48,49.15,50.85,46.33,53.67,45.63,54.37,51.69,48.31,46.71,53.29,44.21,55.79,41.63,58.37,47.824999999999996
chip_012_050,458670.0,1429830.0,49.09,50.91,51.58,48.42,50.87,49.13,41.97,58.03,45.51,54.49,49.19,50.81,47.94,52.06,48.09,51.91,45.5,54.5,46.36,53.64,47.61
chip_012_053,478830.0,1429830.0,75.05,24.95,70.43,29.57,71.34,28.66,55.86,44.14,56.04,43.96,69.61,30.39,74.4,25.6,62.24,37.76,64.76,35.24,57.11,42.89,65.684
chip_012_054,485550.0,1429830.0,72.05,27.95,50.1,49.9,55.77,44.23,44.19,55.81,39.02,60.98,48.86,51.14,62.18,37.82,53.32,46.68,64.0,36.0,58.19,41.81,54.76800000000001
chip_012_055,492270.0,1429830.0,47.42,52.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,54.5,0.0,0.0,52.66,47.34,0.0,0.0,14.557999999999998
chip_012_056,498990.0,1429830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59,52.41,42.53,57.47,9.012
chip_012_057,505710.0,1429830.0,42.31,57.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32,54.68,51.75,48.25,49.58,50.42,81.61,18.39,64.85,35.15,33.541999999999994
chip_012_058,512430.0,1429830.0,56.19,43.81,49.35,50.65,59.97,40.03,49.66,50.34,43.2,56.8,50.15,49.85,57.04,42.96,60.65,39.35,72.8,27.2,55.17,44.83,55.41799999999999
chip_012_059,519150.0,1429830.0,55.51,44.49,56.03,43.97,58.86,41.14,57.24,42.76,53.9,46.1,65.63,34.37,66.24,33.76,61.71,38.29,64.01,35.99,53.64,46.36,59.277
chip_012_060,525870.0,1429830.0,52.7,47.3,65.41,34.59,61.92,38.08,49.48,50.52,53.82,46.18,56.54,43.46,66.34,33.66,61.98,38.02,56.05,43.95,48.69,51.31,57.293000000000006
chip_012_061,532590.0,1429830.0,53.24,46.76,66.73,33.27,69.32,30.68,59.22,40.78,65.5,34.5,66.73,33.27,50.46,49.54,64.19,35.81,54.15,45.85,61.26,38.74,61.08
chip_013_044,418350.0,1423110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61,59.39,4.061
chip_013_045,425070.0,1423110.0,53.28,46.72,49.27,50.73,46.01,53.99,43.45,56.55,49.11,50.89,51.59,48.41,49.96,50.04,49.67,50.33,49.43,50.57,51.46,48.54,49.323
chip_013_046,431790.0,1423110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01,52.99,0.0,0.0,39.01,60.99,8.602
chip_013_048,445230.0,1423110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.16,56.84,4.316
chip_013_050,458670.0,1423110.0,44.93,55.07,45.99,54.01,44.74,55.26,37.48,62.52,38.73,61.27,45.06,54.94,49.37,50.63,48.32,51.68,44.31,55.69,42.76,57.24,44.169
chip_013_051,465390.0,1423110.0,49.65,50.35,54.66,45.34,49.58,50.42,49.45,50.55,42.51,57.49,49.56,50.44,48.89,51.11,50.57,49.43,46.02,53.98,46.31,53.69,48.71999999999999
chip_013_053,478830.0,1423110.0,84.65,15.35,82.04,17.96,81.71,18.29,77.66,22.34,72.36,27.64,84.58,15.42,83.94,16.06,75.12,24.88,76.16,23.84,71.96,28.04,79.018
chip_013_054,485550.0,1423110.0,58.39,41.61,42.23,57.77,49.7,50.3,44.5,55.5,36.85,63.15,49.04,50.96,64.2,35.8,47.72,52.28,66.84,33.16,55.93,44.07,51.54
chip_013_056,498990.0,1423110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33,56.67,0.0,0.0,47.08,52.92,44.69,55.31,13.51
chip_013_057,505710.0,1423110.0,42.77,57.23,52.48,47.52,45.92,54.08,0.0,0.0,38.46,61.54,50.05,49.95,57.78,42.22,56.06,43.94,65.5,34.5,60.25,39.75,46.92700000000001
chip_013_058,512430.0,1423110.0,0.0,0.0,43.78,56.22,43.2,56.8,41.29,58.71,43.39,56.61,44.44,55.56,43.74,56.26,41.94,58.06,47.96,52.04,39.64,60.36,38.938
chip_013_059,519150.0,1423110.0,56.04,43.96,57.13,42.87,62.19,37.81,47.86,52.14,52.55,47.45,60.6,39.4,64.24,35.76,55.78,44.22,56.13,43.87,45.29,54.71,55.781000000000006
chip_013_060,525870.0,1423110.0,61.37,38.63,65.31,34.69,61.85,38.15,48.79,51.21,57.58,42.42,54.82,45.18,64.48,35.52,55.4,44.6,69.53,30.47,44.47,55.53,58.36
chip_013_061,532590.0,1423110.0,67.08,32.92,59.68,40.32,63.03,36.97,60.18,39.82,53.5,46.5,63.66,36.34,69.71,30.29,70.37,29.63,58.77,41.23,49.46,50.54,61.544000000000004
chip_014_042,404910.0,1416390.0,0.0,0.0,48.91,51.09,49.85,50.15,45.6,54.4,50.15,49.85,46.88,53.12,43.41,56.59,47.13,52.87,41.64,58.36,40.87,59.13,41.443999999999996
chip_014_044,418350.0,1416390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06,57.94,4.206
chip_014_045,425070.0,1416390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96,55.04,0.0,0.0,0.0,0.0,0.0,0.0,37.25,62.75,8.221
chip_014_046,431790.0,1416390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.81,55.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.481
chip_014_048,445230.0,1416390.0,46.45,53.55,0.0,0.0,0.0,0.0,38.36,61.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51,61.49,12.331999999999999
chip_014_050,458670.0,1416390.0,46.91,53.09,50.96,49.04,48.63,51.37,45.31,54.69,40.81,59.19,45.11,54.89,0.0,0.0,46.53,53.47,0.0,0.0,47.63,52.37,37.189
chip_014_051,465390.0,1416390.0,46.98,53.02,52.85,47.15,51.23,48.77,44.27,55.73,45.62,54.38,44.68,55.32,47.97,52.03,45.79,54.21,0.0,0.0,47.62,52.38,42.70100000000001
chip_014_053,478830.0,1416390.0,67.97,32.03,62.72,37.28,63.18,36.82,54.77,45.23,54.05,45.95,59.63,40.37,58.21,41.79,52.94,47.06,56.33,43.67,52.22,47.78,58.202
chip_014_054,485550.0,1416390.0,70.26,29.74,62.2,37.8,69.07,30.93,63.45,36.55,58.14,41.86,63.18,36.82,69.24,30.76,56.59,43.41,75.04,24.96,61.3,38.7,64.847
chip_014_056,498990.0,1416390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15,64.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03,59.97,7.518000000000001
chip_014_057,505710.0,1416390.0,49.03,50.97,57.93,42.07,58.08,41.92,55.61,44.39,56.9,43.1,60.98,39.02,67.46,32.54,61.96,38.04,63.6,36.4,56.04,43.96,58.75899999999999
chip_014_058,512430.0,1416390.0,50.26,49.74,50.48,49.52,50.29,49.71,46.36,53.64,44.54,55.46,45.84,54.16,53.01,46.99,47.04,52.96,45.34,54.66,43.95,56.05,47.711
chip_014_059,519150.0,1416390.0,53.58,46.42,67.38,32.62,57.5,42.5,51.08,48.92,44.21,55.79,60.61,39.39,52.48,47.52,57.98,42.02,52.29,47.71,52.5,47.5,54.961
chip_014_060,525870.0,1416390.0,56.84,43.16,63.44,36.56,63.28,36.72,57.72,42.28,50.76,49.24,54.34,45.66,56.18,43.82,58.34,41.66,60.07,39.93,56.71,43.29,57.76800000000001
chip_014_061,532590.0,1416390.0,41.47,58.53,49.17,50.83,46.08,53.92,44.97,55.03,44.44,55.56,0.0,0.0,49.02,50.98,47.88,52.12,51.95,48.05,39.88,60.12,41.486
chip_015_042,404910.0,1409670.0,58.56,41.44,62.17,37.83,60.4,39.6,56.32,43.68,63.8,36.2,61.76,38.24,61.37,38.63,59.9,40.1,52.7,47.3,51.38,48.62,58.836
chip_015_043,411630.0,1409670.0,66.02,33.98,64.86,35.14,66.28,33.72,67.06,32.94,67.19,32.81,71.74,28.26,70.4,29.6,66.07,33.93,61.08,38.92,59.47,40.53,66.01700000000002
chip_015_044,418350.0,1409670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58,62.42,3.758
chip_015_045,425070.0,1409670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
chip_015_046,431790.0,1409670.0,0.0,0.0,42.02,57.98,0.0,0.0,0.0,0.0,0.0,0.0,45.89,54.11,44.61,55.39,41.25,58.75,0.0,0.0,41.37,58.63,21.514
chip_015_048,445230.0,1409670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89,55.11,0.0,0.0,39.26,60.74,0.0,0.0,39.82,60.18,12.397
chip_015_049,451950.0,1409670.0,0.0,0.0,0.0,0.0,42.0,58.0,0.0,0.0,34.09,65.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08,62.92,11.317
chip_015_050,458670.0,1409670.0,50.32,49.68,48.56,51.44,48.58,51.42,45.25,54.75,45.14,54.86,43.62,56.38,51.03,48.97,43.14,56.86,41.28,58.72,42.75,57.25,45.967
chip_015_051,465390.0,1409670.0,42.36,57.64,47.72,52.28,48.71,51.29,42.77,57.23,45.97,54.03,44.8,55.2,49.47,50.53,41.48,58.52,42.15,57.85,38.2,61.8,44.36299999999999
